link,date_time,original_text,length,geo_hint,engagement_signal,product_hint,stage,primary_breakdown_point,channel,root_cause,emotion,emotion_severity,summary_insight,actionability_score_5,fixability_score_5,evidence_strength
https://www.youtube.com/watch?v=uJIdQ24V5OY&lc=Ugy3QpIdSrut_AayxGB4AaABAg,2025-09-06 05:30:00,"""We provided ICICI Lombard with complete information and all documents – police report, official FIR copy, district administration report, and media coverage. Despite this, the company is saying that the claim cannot be processed until the vehicle reaches the workshop. Our vehicle fell into a nearly 300-meter deep gorge, making it impossible to move it to a workshop ourselves. It is clear that the company is avoiding its responsibilities and trying to block the claim, even though all valid evidence is with them. We expect ICICI Lombard to take immediate and proper action in the interest of the customer.

If ICICI Lombard continues to behave this way and block claims, I will remain against their policies for life, and spreading awareness about this will be my lifelong mission. Uttarakhand has approximately 16,826 villages, and spreading the message that people should not buy policies from ICICI Lombard is not a big deal – it is now very easy to do. Today, social groups and networks in villages are very strong, so this message will reach everywhere. This clearly shows their lack of customer service and responsibility.""",1134,unknown,1,unknown,Claims Experience,Claims Processing,Claims / TPA,Process / Documentation Friction,Betrayal,High,"Event: Vehicle fell into a gorge. Process: ICICI Lombard denied claim processing until the vehicle reached the workshop, despite providing all documents (police report, FIR, etc.). Outcome: Claim is being blocked, customer feels the company is avoiding responsibility and blocking the claim.",3,2,Medium
https://www.youtube.com/watch?v=uJIdQ24V5OY&lc=UgwkOlyQDGkKnjm5J-V4AaABAg,2020-04-06 05:30:00,"FRAUD. FRAUD. FRAUD... FRAUD

FRAUD DONE BY ICICI LOMBARD GENERAL INSURANCE...
PLEASE DONT BUY ICICI POLICY FOR YOUR CAR AND NOT EVEN FOR YOUR LIFE....

This is in regards to my Vehicle No:- DL9CAN-8800 i.e Honda City VX CVT bearing Policy No. 3001/HA-100306930/00/000 and Proposal No. P11525259 ON Dated:-31/03/2019. I always take insurance of my cars from ICICI LOMBARD and for the said vehicle I am getting insurance from Honda Assured by ICICI LOMBARD Since I have this Car. On Dated 31/03/2019, I got a call that your car policy is getting expire in next 3 months, So i am loyal customer of icici lombard I opted to renew my car insurance that time on 31/03/2019 and I got my new policy(2019-2020) before expiry of previous policy (2018-2019) with 25% NCB as i dint took any claim in that year till 31/03/19 which was expiring on 06/06/19. After Renewing new policy I met with an accident and I took two claims in my previous policy (2018-2019) in MAY and June Month 2019 and noone told me or remind me to pay 25%NCB which i got in new policy.
Everything was running fine and we are not aware of giving back NCB to ICICI LOMBARD because it was renewed even before 3 months prior of expiry and Unfortunately I met with an accident on 15 December 2019 and on Delhi-Jaipur Highway, I dint get any help from ICICI LOMBARD Roadside Assistance which made me realize how worst this policy is....Not even this when i sent my vehicle to CHERISH HONDA, NEW DELHI , one of the inspection executive MR. RAHUL DAWAR told us that you will not get claim as u have hidden some facts from the ICICI LOMBARD INSURANCE CO. ...'' You hadn't told about the claim you had taken in previous policy and for that instance you got 25%NCB while renewing your new policy. So, After got to know this, immediately I Called up to customer care and initiate a NCB Recovery which I paid to ICICI LOMBARD GENERAL INSURANCE CO. instantely, But Today even after paying the NCB, Mr. RAHUL DAWAR emailed me itself to pay 25% of whole expenses by saying I am the Head which is totally out of my mind. Before Email, He was saying that I have emailed to ICICI LOMBARD about the decision whether to cover it in Zero Dep. or To take it as SUB-STANDARD and for this process he has wasted my 3 Days. I am also attaching an email for your reference.

My Questions are :-
1. Who told you to do Insurance 3 months prior of expiry?
2. Why ICICI LOMBARD had done my insurance 3 months prior of expiry?
3. Why ICICI LOMBARD has not notify me to pay NCB when i had taken claims in previous year policy?
4. Even after paying NCB, MR.RAHUL DAWAR is requesting me to pay 25% of expenses. So, Whats the point to pay back NCB?
5. If ICICI does Insurance prior 3 months of expiry, then you should be aware of all this things and should notify customer about it.
6. Why ICICI has not remind me to pay NCB?
7. Is this my fault that i renewed my policy before 3 months of expiry?

Please try to answer my questions:
I have 5 Cars with me and Always prefer to get insurance from ICICI LOMBARD but from today onwards, I will stick on my words ''NOT TO BUY SUCH A PATHETIC SERVICE OR POLICY'' Because this is totally fraud with customers even after being a LOYAL customer.

I will go to Legal Authorities/ Consumer Court against this and would highlight this matter on social media too because this is a matter of Concern now.
I am a Youtuber of Automobile Channel having more than (1.3 Million Subscribers) and will help my public by making such a nice video on this about what has happened with me by taking ICICI Policy, So that they never be think of buying ICICI Policy in their Life.
I have Many Youtuber Friends of Automobile Channel who has followers more than me, Will take their help too to highlight this serious matter.
Will make it Popular on FACEBOOK, INSTAGRAM too.
Kindly try to investigate in this matter because I Guess Your Surveyer is hiding some facts , he even does not know how to talk to customers. When I got his Contact no, He just said not to call me.

Regards
ABHISHEK",4037,unknown,1,unknown,Claims Experience,Claims Processing,Agent / Advisor,Misrepresentation / Incomplete Explanation,Anger,High,"Event: Customer renewed car insurance with ICICI Lombard 3 months before expiry, receiving 25% NCB. Customer later filed two claims under the previous policy. Process: ICICI Lombard did not notify the customer to pay back the NCB for the new policy. After an accident, ICICI Lombard is now demanding NCB repayment and threatening to deny the claim, even after the customer paid it. Outcome: Customer is facing claim denial and additional charges despite being a loyal customer and fulfilling requirements.",4,2,Medium
https://www.youtube.com/watch?v=cDIwvl4aJWo&lc=Ugy609oO-twwOFoRFDR4AaABAg,2025-03-31 05:30:00,"Bhai pata kaise chalta hai ki kya kya claim kar sakte hai ? (Icici Lombard mein)
Mere burgman ke engine me paani gaya hai usko kholna padega toh jo bhi bill banega kya wo insurance me ho jayega kya ? (Me gir gaya tha tab paani bhara tha road par aur gaddha me tyre gaya - paani tha so pata chala nai aur gir gaya. Fir Engine me pani chala gaya)",344,unknown,0,unknown,Claims Experience,Claims Processing,Claims / TPA,Process / Documentation Friction,Confusion,Medium,Event: Customer's scooter engine filled with water after falling into a pothole. Process: Customer is asking if the repair bill for opening the engine will be covered under ICICI Lombard insurance. Outcome: Uncertainty about claim coverage for engine damage due to water ingress after an accident.,3,3,Low
https://www.youtube.com/watch?v=cDIwvl4aJWo&lc=Ugyy2eKBZMPnf_cDtrt4AaABAg,2023-03-31 05:30:00,Sir mere pass bhi iqube hai or uski motor bend ho gyi hai Accident mai  or icici lombard wale mna kr rahe hai claim dene se kehre hai ki accident nhi hai agr hota to aage wala tyre bhi bend hona chaiye tha please help,217,unknown,1,unknown,Claims Experience,Claims Processing,Claims / TPA,Process / Documentation Friction,Anger,High,"Event: Customer's scooter motor bent due to an accident. Process: ICICI Lombard is denying the claim, stating it's not an accident because the front tyre is not bent. Outcome: Claim is being denied based on the insurer's interpretation of the accident evidence.",3,2,Medium
https://www.youtube.com/watch?v=tv7_qrm4xwg&lc=UgylHpkNtR4dij8lRGd4AaABAg,2024-04-06 05:30:00,"Navigating insurance claims can be a maze, but silence isn't the answer. Reported my claim, met with a false explanation & closed doors.Re-reported, yet the team & even the CEO of ICICI Lombard remain quiet. Where's the accountability? #InsuranceWoes #ICICILombard #Sanjeevmantri",279,unknown,0,unknown,Claims Experience,Claims Processing,Claims / TPA,Misrepresentation / Incomplete Explanation,Anger,High,"Reported a claim to ICICI Lombard, was met with a false explanation and closed doors. Re-reported, but the team and CEO remained quiet, indicating a lack of accountability.",2,1,Low
https://www.youtube.com/watch?v=VYDJ7p4i72c&lc=UgyZWGcYlZ1iYyurqJl4AaABAg,2025-11-04 05:30:00,"I am also facing the issue that there is a mild scratch on my backside car and which is done by a bike who just did a sudden break and it got my scratches or tail break, so I applied for the ICICI Lombard claim, but after that they are applied for approval. They call me for what is happening. I told each and everything that yesterday night I just Got a call from IC not that person ICIC person, they just give me a call of Fraud call like are you going? Can you give me a drive for Visakhapatnam airport and I will pay you so my car is in service centre because of this incident and I am doing my Other services car like washing another things. I just give my car on that so I asked that where you got my number so he said that your number is got from some other other candidates and you are doing some commercial like you are doing rent. You’re giving rental cars like that, so I said no, I am not giving any Rental to the car, so maybe a wrong number. He’s speaking in Hindi that time and he’s not speaking properly. English or Hindi is saying that I want to go Visakhapatnam airport. After that. I said okay if you want, I think somebody is doing prank with me and I say okay, just pay me the 5000 so he saying just 5000 is okay or you don’t want more money, why I said okay give me 7000 he said 7000 is okay so I said okay you pay tollgate and other things so he said okay, I will I want to pay you in advance, so I said okay, you can pay me in advance. He said okay just give me your number. I don’t give my number even I just cut the call. I said I think this was a fraudulent call, some fake call, so I just close. I just checked my Bank balance. Also, that some cutting is done from my or any fraudulent activities done by my bank account, so by God, Grace, nothing is happened on morning today. I got a call from ICICI Lombard. He say that we give a call yesterday night that you are. You are using your car for commercial usage. Even I don’t understand my car is new and my car is always in parking lot or if you are going for half an hour or one hour or we are going for a day outing. We are just going. We have a CCTV footage. We have approved that our car is not going our usage for a commercial usage, they just give a call or a fraudulent call, and they said that this is a commercial use, so we are not providing the claim And we are disclosing your claim this type of fraudulent activity done by icici lombard",2428,Visakhapatnam,1,unknown,Claims Experience,Claims Processing,Claims / TPA,Misrepresentation / Incomplete Explanation,Betrayal,High,"Applied for an ICICI Lombard claim for a car scratch caused by a bike. ICICI Lombard called claiming the car was used for commercial purposes based on a fraudulent call, leading to claim rejection. The customer provided evidence against commercial usage and stated the car is new and not used for commercial purposes.",2,1,Medium
https://www.youtube.com/watch?v=VYDJ7p4i72c&lc=Ugz2Zgok-_87pNOrWlx4AaABAg,2025-08-04 05:30:00,"""BOYCOTT"" ICICI lombard insurance. Customer's can't claim their insurance beacuse their employees continously work for the rejection of the insurance policy. They will be awarded  for the decline of the insurance policy. Don't waste your hard earned money on this policy because they don't cover the claim at all. In return they will find faults with the customer's with out doing any wrong.",391,unknown,1,unknown,Claims Experience,Claims Processing,Agent / Advisor,Misrepresentation / Incomplete Explanation,Anger,High,Customer's insurance claim with ICICI Lombard was rejected due to employees allegedly working for rejection. The customer states that employees find faults without justification and advises against wasting money on their policies as claims are not covered.,2,1,Low
https://www.youtube.com/watch?v=VYDJ7p4i72c&lc=UgxaxIEpljr1DeEhhq94AaABAg,2025-07-04 05:30:00,Mera bhi ICICI Lombard ke andar insurance tha lekin ab next year mein ICICI Lombard mein insurance nahin kar paunga bahut bahut dhanyvad aapka yah video banane ke liye Ham Tak information pahunchane ke❤❤❤❤❤❤,207,unknown,2,unknown,Early Regret / Exit Intent,Policy Admin,Unknown,Unknown,Resignation,Medium,The customer states they had insurance with ICICI Lombard but will not renew next year due to their experience. They express gratitude for the information provided in the video.,1,1,Low
https://www.youtube.com/watch?v=VYDJ7p4i72c&lc=UgwmVo9UWnVk0U00OqV4AaABAg,2025-06-04 05:30:00,My experience with ICICI Lombard has been very good. My bike was stolen ans I got my claim very quickly even before the police report on the case was submitted. I am very sorry for the experience you have had.,209,unknown,0,unknown,Claims Experience,Claims Processing,Claims / TPA,Unknown,Anger,High,"The customer's bike was stolen, and they received their claim settlement very quickly, even before the police report was submitted. The customer expresses regret for the negative experience of the person they are responding to.",5,5,Medium
https://www.youtube.com/watch?v=VYDJ7p4i72c&lc=UgwLb1R0IuIILQqODcZ4AaABAg,2025-06-04 05:30:00,bilkul mat karwana icici lombard meri new car accident hua tha usko cancel karne ki saari koshish ki in logo ne bht pareshan karne ke baad claim approve kia 3 month old car zero dep tha usme bbi 9000 nahi diye last mien .... bilkul mat karwana icici lomabard se koi bbi,269,unknown,0,unknown,Claims Experience,Claims Processing Delay,Unknown,Process / Documentation Friction,Anger,High,"New car accident claim was difficult to cancel, after much trouble the claim was approved but only 9000 was given for a zero dep policy on a 3 month old car.",3,2,Medium
https://www.youtube.com/watch?v=VYDJ7p4i72c&lc=Ugz2qML6av0KlXacmJx4AaABAg,2025-06-04 05:30:00,"Ekdum sahi baat bole ho aap. Meri Altroz ka fuel tank leakage hua tha , in lomard walo ko 2 mahine Lage 5000 ka claim settlement krne ko. Muze bhi bola gya tha reject hua hai claim. But I had all the proofs to prove them wrong. I'll never buy Icici Lombard again ever",267,unknown,0,unknown,Claims Experience,Claim Settlement Delay,Unknown,Process / Documentation Friction,Anger,High,"Fuel tank leakage claim took 2 months to settle for 5000, was initially told the claim was rejected but had proofs to dispute.",3,2,Medium
https://www.youtube.com/watch?v=VYDJ7p4i72c&lc=UgxGKwWctGaClRZOMsl4AaABAg.AIR008k4FMXAIR0qiUR9OR,2025-06-04 05:30:00,"Thank you Sujit for your comment

Yes I have some strong grounds against ICICI LOMBARD for my case

As ICICI LOMBARD sent me an email 4 months ago and mentioned that they will deliver the claim repudiation letter to my address however they failed to deliver that

Also luckily I have a call recording of the Claim manager where he mentioned to me that you can proceed for litigation and bank will answer the reason",414,unknown,1,unknown,Claims Experience,Claim Repudiation Communication Failure,Digital / App / Website,Misrepresentation / Incomplete Explanation,Confusion,Medium,"ICICI Lombard sent an email 4 months ago stating they would deliver a claim repudiation letter but failed to deliver it, and a claim manager mentioned proceeding for litigation.",4,3,Medium
https://www.youtube.com/watch?v=VYDJ7p4i72c&lc=Ugx1xT4fZ4vjzNjKldN4AaABAg,2025-06-04 05:30:00,"Disappointing Claim Settlement Experience with ICICI Lombard Insurance

I recently had a claim settlement experience with ICICI Lombard Insurance that left a sour taste. Despite having a valid claim, the process was marred by delays, lack of transparency, and poor communication.

The claim processing took an inordinate amount of time, with multiple follow-ups and unfulfilled promises. The documentation process was cumbersome, and the team seemed unresponsive to our queries.

What's concerning is the apparent lack of emphasis on customer satisfaction during the claim settlement process. As a policyholder, one expects a smoother experience, especially during an already stressful time.

Rating: 0/5 stars

Recommendation: ICICI Lombard Insurance needs to revamp its claim settlement procedure to prioritize policyholder satisfaction and transparency.",856,unknown,1,unknown,Claims Experience,Claim Settlement Delay and Poor Communication,Unknown,Process / Documentation Friction,Resignation,High,"Claim settlement process was marred by delays, lack of transparency, and poor communication, taking an inordinate amount of time with multiple follow-ups and unfulfilled promises.",3,2,Medium
https://www.youtube.com/watch?v=c_d8HE0uw_U&lc=Ugw8A7E7_2dGRYEln9h4AaABAg,2026-01-31 05:30:00,"even I was holding insurance with ICICI Lombard but without communication , they have disconnected Manipal hospital, which is one of the great hospitals and this communication never communicated to me, I escalated and changed to other provider... this guys are playing with consumers",283,unknown,1,health,Servicing & Policy Admin,Claims Experience,Digital / App / Website,Misrepresentation / Incomplete Explanation,Betrayal,High,"The user had insurance with ICICI Lombard, and without communication, the insurer disconnected Manipal hospital from their network. This was not communicated to the user, leading them to escalate and change providers.",3,2,Medium
https://www.youtube.com/watch?v=c_d8HE0uw_U&lc=UgwWo2sFc7NJIP6Jtr14AaABAg,2026-01-31 05:30:00,They are all fraud. My father in law had taken ICICI Lonbard travel policy when he visited us in the UK. Unfortunately he got hospitalised due to cardiac failure which was not diagnosed before. They still refused to pay the bill of £15000 under the pretext that he wilfully not declared it when he took up the policy.  I love my country but there are many such reasons for NRIs to build trust with indian system. Its a shame really.,432,UK,1,travel,Claims Experience,Claims Experience,Unknown,Misrepresentation / Incomplete Explanation,Betrayal,High,"The user's father-in-law had an ICICI Lombard travel policy and was hospitalized due to cardiac failure. ICICI Lombard refused to pay the £15000 bill, claiming the condition was not declared, despite it not being diagnosed before the policy was taken.",4,2,Medium
https://www.youtube.com/watch?v=c_d8HE0uw_U&lc=UgzPz3iSWU9LFw5Uw-p4AaABAg.ASU3v8HWRo2ASUlJbfDZtg,2026-01-31 05:30:00,"​Ma'am , ICICI Lombard ने आपके साथ जो धोखा किया है, वो बर्दाश्त करने लायक नहीं! Claim न देकर उन्होंने सिर्फ़ पैसे नहीं, आपका भरोसा तोड़ा है। ये फ्रॉड कंपनी है, कोर्ट में केस करें और सबको सच बताएं। आप अकेली नहीं, लाखों लोग आपके साथ हैं। न्याय मिलेगा, हार न मानें! 🙏 #ICICILombardFraud #JusticeForClaim",300,unknown,0,unknown,Claims Experience,Claims Experience,Unknown,Misrepresentation / Incomplete Explanation,Betrayal,High,"The user states that ICICI Lombard committed a fraud by not giving a claim, breaking their trust. They call it a fraud company and advise taking legal action and informing others, emphasizing that many people are with them.",4,2,Medium
https://www.youtube.com/watch?v=c_d8HE0uw_U&lc=UgzyEL2iDJgK1KpsSLt4AaABAg,2026-01-31 05:30:00,"ICICI Lombard  is habitual of rejecting these claims ground on “insufficient documents” and when we ask their call centre these people are unable to explain what these insufficient requirements are
I’ve similar experience but somehow my agent helped and came out of it eventually
Hospital also confirmed of this bad behaviour is usual and frequent  from ICICI Lombard",367,unknown,20,unknown,Claims Experience,Process / Documentation Friction,Agent / Advisor,Misrepresentation / Incomplete Explanation,Confusion,Medium,"Event: ICICI Lombard habitually rejects claims on 'insufficient documents'. Process: Call centre cannot explain requirements, and the hospital confirms this is usual behavior. Outcome: Claims are rejected due to unclear documentation requirements, though an agent eventually helped resolve a similar experience.",3,3,Medium
https://www.youtube.com/watch?v=cM0qA-GJwFE&lc=UgxiofUKAjxpR1nFwSl4AaABAg,2026-03-10 05:30:00,"Very wrost in claim.

I have 2 personal health policy Icici lombard Elevate and Niva Bupa ReAssure 2.0 

Icici lombard policy buying time clearly maintion PED And Accident Related PED.

Plan hospitalization apply cashless claim Accident related treatment. Icici lombard Elevate Reject but Niva Bupa ReAssure 2.0 approv this cashless claim.

5 day in hospital and face surgery.

Same hospital same doctor same treatment.

Icici lombard Elevate executive come in hospital and seen all paper clear maintion PED in policy. He say wrongly Reject claim.

But Niva Bupa ReAssure 2.0 without harrisment approv claim easly.",614,unknown,0,health,Claims Experience,Process / Documentation Friction,Claims / TPA,Misrepresentation / Incomplete Explanation,Betrayal,High,"Event: Hospitalization for accident-related treatment. Process: ICICI Lombard Elevate rejected the cashless claim despite the policy mentioning accident-related PED, while Niva Bupa ReAssure 2.0 approved it easily. An ICICI Lombard executive admitted the rejection was wrong. Outcome: ICICI Lombard rejected a valid cashless claim, causing harassment, while another insurer approved it without issue.",5,3,High
https://www.youtube.com/watch?v=PR9w3wRFnqA&lc=UgwiF9SQcfGGeFGPpUF4AaABAg,2025-04-05 05:30:00,"ok ,content apka bhut accha tha , aap ki mummy ki sehat shi ho jae yhi kamna krte hai so apki ma 2 march ko discharge hui apne 4 ya 5 march ko claim upload kiya hoga , means avi v process me hi hoga , sohana hospital mohali, icici lombard  ki non network hospital me aata he  isliye reimbursment me dala he so ab apply  hoga ""reasonable and customery charges"" so may be pura amount amount na aaye, aap utuber he to aa v skta he , so pls jab claim mil jae to dobara claim ki information ke saath jarur utube prr aaiyega , mujhe lgta he sayad  iol (lens ) me price pura nhi dega ...",580,"Mohali, India",0,health,Claims Experience,Reimbursement,Claims / TPA,Process / Documentation Friction,Resignation,Medium,Customer uploaded claim for a non-network hospital (Sohana Hospital Mohali) on March 4/5 after patient discharge on March 2. The claim is still in process and may not be fully reimbursed due to 'reasonable and customary charges' for non-network hospitals. Customer is also concerned about potential partial payment for lens (IOL) and lack of communication post-sale.,3,3,Medium
https://www.youtube.com/watch?v=cdeGI0C4w-o&lc=UgzeBPZRv8m3bAierwB4AaABAg.99yUCu_6gVE9Gt6JpPqsim,2021-04-05 05:30:00," @pixzdroid  mere cradit card se 2 year ke helth insurance policy ke liye icici Lombard walon ne sirf phone karke hi 3 December ko 19383 rupees kat liye  
Fir maine turant 18002666 per call ki to unhone details le liye aur bola ki aapka policy aur  refund 14 December ko vapas ho jayega .
To kya ye policy cancel ho jayegi aur refund ho jayega ya kuchh aur karna padhega
3",372,unknown,0,health,Onboarding & Policy Understanding,Policy Purchase,Unknown,Misrepresentation / Incomplete Explanation,Confusion,Medium,"Customer's credit card was charged ₹19,383 on December 3rd for a 2-year health insurance policy by ICICI Lombard, initiated only via a phone call. Upon calling customer care, they were informed that the policy and refund would be processed by December 14th. The customer is seeking clarification on whether the policy will be cancelled and a refund issued, or if further action is required.",4,4,Medium
https://www.youtube.com/watch?v=6FbiUNzt_bs&lc=Ugxr5DiElJC8HYlnOZh4AaABAg,2026-03-01 05:30:00,"I took car insurance from ICICI LOMBARD,

Now my car is under claim, just they are claiming 50% as on request that too, i see it should be 100% or rejection..
 
And when the time of sales of policy, i got multiple calls but now no one cares, lift the call..

Not satisfied and definitely switching other competitive..!",318,unknown,1,car,Claims Experience,Claim Settlement,Agent / Advisor,Process / Documentation Friction,Anger,High,"Customer took car insurance from ICICI Lombard and is currently under claim. They are dissatisfied as ICICI Lombard is only claiming 50% of the amount, whereas the customer believes it should be 100% or a rejection. The customer also notes a lack of post-sales support, with no one attending calls after the policy was sold, leading to dissatisfaction and intent to switch insurers.",3,2,Medium
https://www.youtube.com/watch?v=zwjBDuC8BC0&lc=UgxwZms5_IK18zeSJ0p4AaABAg,2025-11-06 05:30:00,I also faced ICICI Lombard insurance that starting they are giving calls for inquiry after that day. You are doing fraudulent calls for that. Can you give me a car for red or can you give and after that continuously? I’m getting call? I said whom were you want to go? You have so they said that you are using your car for commercial and so we are not payingand we are not giving claim of your insurance. This type of fraudulent activities done by ICICI Lombard.,461,unknown,0,car,Claims Experience,Claims / TPA,Unknown,Misrepresentation / Incomplete Explanation,Anger,High,"Event: Car accident. Process: Filed an insurance claim with ICICI Lombard. Outcome: ICICI Lombard denied the claim, stating the car was used for commercial purposes, which the customer disputes and calls fraudulent.",2,2,Medium
https://www.youtube.com/watch?v=J58iByN1NWE&lc=UgwFWUitiwLb1H2v9DJ4AaABAg.9k8kmEf4gzU9k8yxF62P8m,2023-04-06 05:30:00," @AapKeFaydeKiBaat  sir koi support nhi mil rahi h..loan lete samay policy purchase kri thi.toll free number pe bhi contact Kiya Lombard k office m bhi gya waha sirf master policy number Mila..claim intimate kaise kru hospital cash wala
Please support 🙏",253,unknown,0,health,Servicing & Policy Admin,Claims / TPA,Unknown,Process / Documentation Friction,Resignation,Medium,"Event: Purchased policy during loan. Process: Unable to intimate a claim for hospital cash benefit despite contacting toll-free number and Lombard office. Outcome: Only received the master policy number, no support for claim intimation.",3,3,Medium
https://www.youtube.com/watch?v=Xzp8QPZAl3I&lc=UgiU_Faon1t8UHgCoAEC,2017-04-06 05:30:00,"Respected sir,

I have taken my car insurance from icici Lombard general insurance co. ltd.,  my policy no. is 3001/MI-03281183/00/000 which is zero depreciation policy. My car had met which an accident on 18Th August 2016 near panipat due to sudden stop of a vehicle driving in front of my car due to which I have also stopped my vehicle immediately but the car driving on my back side was not able to stop his vehicle and he hit my car so badly from the back side due to which my vehicles move forward and hit the car standing on the left side of my car. 
I had a conversation with my surveyor name pakajendra singh contact no.-8588879079 he told me that they can only pass the clam of back side of my car while there is also damage on the left side of my car.
And when I call the surveyor that why you are not passing the claim of the left side of my car then he said if you want to repair the left side of your car they you have to fill the another claim form, why I need to fill another claim form while both the damage of my car happen at the same time.
THIS ICICI LOMBARD IS A SCAM PLEASE DON’T TAKE INSURANCE FROM THIS COMPANY AT TIME TO GIVING INSURANCE THEY WILL TREAT YOU LIKE YOU ARE REALLY SPECIAL BUT WHEN YOU ARE TAKING THE CLAIM FORM THIS COMPANY THEY WILL TEAT YOU LIKE YOU ARE ASSSSSHOLLLLLEEEEE…
And that surveyor pakajendra sight is big FRAUD PLEASE BEWARE FROM THAT COMPANY.


Regards,
Abhinav Massey
Contact number-8802360432",1447,Panipat,0,car,Claims Experience,Claims / TPA,Unknown,Misrepresentation / Incomplete Explanation,Anger,High,"Event: Car accident on 18th August 2016. Process: Filed a claim for a zero depreciation policy with ICICI Lombard. Surveyor stated only the rear damage would be passed, not the left side damage, and required a new claim form for the left side. Outcome: Claim for left side damage denied due to requiring a new form, despite both damages occurring simultaneously. Customer labels the company and surveyor as fraudulent.",2,2,High
https://www.youtube.com/watch?v=aKJG0Ec80FQ&lc=UgxaOfsjY5K1UfpruU54AaABAg,2025-04-05 05:30:00,"ICICI LOMBARD se mene car insurance liya hai... 5000km,( 1 year) wala.
But, in 6 months my car run 5000km . 
Now the company say No any extra km adding service available. And if I'm taking new policy then NCB not given to me...
They saying not run your car for next 6 months.😢😢😢😢

Pls Sir/ Anybody Help me about this.",317,unknown,0,car,Servicing & Policy Admin,Policy Terms & Conditions,Agent / Advisor,Product Design or Complexity,Resignation,Medium,"Event: Purchased ICICI Lombard car insurance for 5000km/1 year. Process: After 6 months, car ran 5000km, but the company refused to add extra kilometers and stated that a new policy would not include NCB. Outcome: The customer is advised not to drive for the next 6 months and seeks help.",3,2,Medium
https://www.youtube.com/watch?v=0JusqkZ1x5I&lc=UgzxmnMvQ0Ra52x8Mc14AaABAg,2025-03-31 05:30:00,ICICI Lombard elevate ne Room rent limit (twin sharing room) and 10% copayment for outside network hospital inbuilt karake company ne bahut badi galati ki hai...3 months before this conditions not applicable the,211,unknown,0,health,Onboarding & Policy Understanding,Policy Terms & Conditions,Unknown,Misrepresentation / Incomplete Explanation,Anger,High,"Event: ICICI Lombard Elevate plan introduced new conditions. Process: The company incorporated a room rent limit (twin sharing room) and a 10% copayment for outside network hospitals. Outcome: The customer states this was a significant mistake by the company, as these conditions were not applicable 3 months prior.",4,2,Medium
https://www.youtube.com/watch?v=mTg3QPNmfKY&lc=UgxVbJRIMTGBQIEBlzp4AaABAg,2024-03-31 05:30:00,Feeling unheard by ICICI Lombard after a claim rejection and silence from the team and CEO? You’re not alone. Let’s amplify your voice. #InsuranceWoes #CustomerServiceFail #SanjeevMantri  @followers @ICICILombard #icicilombardgeneralinsurance @everyone @trading @x,264,unknown,0,unknown,Claims Experience,Claim Rejection,Unknown,Process / Documentation Friction,Anger,High,"The user experienced a claim rejection from ICICI Lombard after a car accident and subsequent hospitalization, followed by silence from the company, including the CEO, leading to feelings of being unheard.",3,2,Medium
https://www.youtube.com/watch?v=Fb7owaKBMAY&lc=UgyZtzJtKmTJy69dYIp4AaABAg,2025-12-01 05:30:00,"Icici lombard: Very bad company for at least Health insurance. I am a customer since 2015 and only one claim taken in 2024 of rs approx 60000/- as claim amount was less so approved smoothly. This year, I asked to increase base sum assured and inspite of repeated emails and even after complaint to IRDAI (useless body, only spending tax payer money, no control on insurance companies at all, may be mili bhagat), no response by the company even 2 days before due date of renewal (so that, I am not having any chance of negotiating with company and has to accept there monopoly), suddenly got a call from an executive or agent that my base sum assured increment proposal has been approved and I need to fullfill Kyc details with acceptance of declaration (mentioning everything related to medical, that u will see before buying new policy). I said that I will pay hefty premium for increased base sum assured and u need to drop an email stating that my family will be covered till new policy is issued by company as this process will take one week time, but clearly denied, so it is one sided offer not thinking from client perspective.
Everytime, sales person or an agent will threaten you that calls r getting recorded.
Finally, I paid renewal premium as of last year sum assured (not accepted their one",1304,unknown,0,health,Servicing & Policy Admin,Policy Renewal Issue,Agent / Advisor,Misrepresentation / Incomplete Explanation,Betrayal,High,"A long-term ICICI Lombard health insurance customer faced issues during renewal when attempting to increase the sum assured. Despite repeated follow-ups and a complaint to IRDAI, the company did not provide a clear response or confirmation about coverage during the processing period, leading to a one-sided offer and the customer paying the renewal premium at the old sum assured.",4,3,Medium
https://www.youtube.com/watch?v=Fb7owaKBMAY&lc=Ugy-j8osooWuipKamud4AaABAg,2025-03-31 05:30:00,ICICI Lombard elevate ne Room rent (twin sharing) and 10% copayment on out network hospital inbuilt karake bahot badi galati ki hai...3 mahine pahale ye plan me aise condition nahi the...mai ye plan Lena chahat tha..kelin company ne ye 2 condition rakha ke muze disappoint kiya,277,unknown,0,health,Onboarding & Policy Understanding,Policy Feature Change,Unknown,Misrepresentation / Incomplete Explanation,Confusion,Medium,"The user was interested in an ICICI Lombard health plan but was disappointed and felt misled when the company added conditions for room rent (twin sharing) and a 10% copayment on out-of-network hospitals, which were not present in the plan three months prior.",3,2,Medium
